genome_id,strain,source,original_ecological_description,geographic_origin,Ploidy,type,sub_type,lg_classify,assemble_level,genomeSize,contigNums,N50,gene_numb,remove,nature_clade,growth_type
GCA_000976215.2_Sc_YJM627_v1_genomic,YJM627,YJM_92,Laboratory,Unknown,0,Lab,Lab,,chromosome,12581076.0,18.0,905901.0,6466.0,False,,
GCA_000976245.2_Sc_YJM681_v1_genomic,YJM681,YJM_92,Clinical,"CA, USA",0,Human,Human,,chromosome,12343081.0,18.0,898521.0,6431.0,False,,
GCA_000976275.4_Sc_YJM682_v1_genomic,YJM682,YJM_92,Clinical,"TX, USA",0,Human,Human,,chromosome,12274601.0,18.0,896702.0,6525.0,False,,
GCA_000976305.2_Sc_YJM683_v1_genomic,YJM683,YJM_92,Clinical,"TX, USA",0,Human,Human,,chromosome,12427807.0,17.0,897121.0,6490.0,False,,
GCA_000976335.2_Sc_YJM689_v1_genomic,YJM689,YJM_92,Clinical,"TX, USA",0,Human,Human,,chromosome,12189961.0,17.0,847583.0,6433.0,False,,
GCA_000976365.2_Sc_YJM693_v1_genomic,YJM693,YJM_92,Clinical,"YX, USA",0,Human,Human,,chromosome,13120119.0,17.0,907430.0,6532.0,False,,
GCA_000976395.2_Sc_YJM969_v1_genomic,YJM969,YJM_92,Clinical,Italy,0,Human,Human,,chromosome,12358987.0,18.0,924433.0,6478.0,False,,
GCA_000976425.2_Sc_YJM972_v1_genomic,YJM972,YJM_92,Clinical,Italy,0,Human,Human,,chromosome,12961570.0,18.0,902781.0,6478.0,False,,
GCA_000976515.2_Sc_YJM981_v1_genomic,YJM981,YJM_92,Clinical,Italy,0,Human,Human,,chromosome,12897170.0,18.0,916198.0,6436.0,False,,
GCA_000976545.2_Sc_YJM984_v1_genomic,YJM984,YJM_92,Clinical,Italy,0,Human,Human,,chromosome,13062589.0,18.0,910820.0,6410.0,False,,
GCA_000976575.4_Sc_YJM987_v1_genomic,YJM987,YJM_92,Clinical,Italy,0,Human,Human,,chromosome,12973090.0,18.0,912332.0,6490.0,False,,
GCA_000976605.3_Sc_YJM990_v1_genomic,YJM990,YJM_92,Clinical,Italy,0,Human,Human,,chromosome,12196451.0,18.0,908361.0,6334.0,False,,
GCA_000662435.2_Sc_YJM993_v1_genomic,YJM993,YJM_92,Clinical,Italy,0,Human,Human,,chromosome,12498862.0,18.0,913508.0,6467.0,False,,
GCA_000976665.2_Sc_YJM996_v1_genomic,YJM996,YJM_92,Clinical,Italy,0,Human,Human,,chromosome,12695825.0,18.0,898411.0,6469.0,False,,
GCA_000975645.3_Sc_YJM1078_v1_genomic,YJM1078,YJM_92,Clinical,Portugal,0,Human,Human,,chromosome,11857605.0,18.0,907409.0,6468.0,False,,
GCA_000975675.2_Sc_YJM1083_v1_genomic,YJM1083,YJM_92,Clinical,"NC, USA",0,Human,Human,,chromosome,12468371.0,18.0,923843.0,6438.0,False,,
GCA_000975705.2_Sc_YJM1129_v1_genomic,YJM1129,YJM_92,Distillery,"OH, USA",0,Wine,Distillery,,chromosome,13083338.0,18.0,903327.0,6506.0,False,,
GCA_000976695.3_Sc_YJM1133_v1_genomic,YJM1133,YJM_92,Clinical,"NC, USA",0,Human,Human,,chromosome,12118690.0,18.0,901770.0,6308.0,False,,
GCA_000976725.3_Sc_YJM1190_v1_genomic,YJM1190,YJM_92,Clinical,"MI, USA",0,Human,Human,,chromosome,12906521.0,18.0,902060.0,6423.0,False,,
GCA_000976755.2_Sc_YJM1199_v1_genomic,YJM1199,YJM_92,Clinical,"MI, USA",0,Human,Human,,chromosome,12301073.0,18.0,900262.0,6488.0,False,,
GCA_000976785.2_Sc_YJM1202_v1_genomic,YJM1202,YJM_92,Clinical,"MI, USA",0,Human,Human,,chromosome,12509836.0,18.0,912629.0,,True,,
GCA_000976815.3_Sc_YJM1208_v1_genomic,YJM1208,YJM_92,Clinical,"MI, USA",0,Human,Human,,chromosome,13059356.0,18.0,903091.0,,True,,
GCA_000976845.3_Sc_YJM1242_v1_genomic,YJM1242,YJM_92,Fruit,"IL, USA",0,Wild,Wild,,chromosome,12174671.0,18.0,894781.0,,True,,
GCA_000976875.3_Sc_YJM1244_v1_genomic,YJM1244,YJM_92,Fruit,Indonesia,0,Wild,Wild,,chromosome,12667463.0,18.0,911385.0,,True,,
GCA_000976905.2_Sc_YJM1248_v1_genomic,YJM1248,YJM_92,Wine,W. Africa,0,Wine,Wine,,chromosome,12520724.0,17.0,924574.0,,True,,
GCA_000976935.2_Sc_YJM1250_v1_genomic,YJM1250,YJM_92,Sugar cane,Unknown,0,Wild,Wild,,chromosome,12487063.0,18.0,1026598.0,,True,,
GCA_000976965.3_Sc_YJM1252_v1_genomic,YJM1252,YJM_92,Alpechin,Spain,0,Industry,Industrial,,chromosome,12567528.0,17.0,929116.0,,True,,
GCA_000976995.2_Sc_YJM1273_v1_genomic,YJM1273,YJM_92,Oak tree,"PA, USA",0,Wild,Wild,,chromosome,12539862.0,17.0,910208.0,,True,,
GCA_000977025.2_Sc_YJM1304_v1_genomic,YJM1304,YJM_92,Clinical,"TX, USA",0,Human,Human,,chromosome,12366541.0,18.0,911492.0,,True,,
GCA_000977055.3_Sc_YJM1307_v1_genomic,YJM1307,YJM_92,Clinical,"DC, USA",0,Human,Human,,chromosome,13062490.0,18.0,907466.0,,True,,
GCA_000977085.2_Sc_YJM1311_v1_genomic,YJM1311,YJM_92,Clinical,"MI, USA",0,Human,Human,,chromosome,12549219.0,18.0,903706.0,6470.0,False,,
GCA_000977115.3_Sc_YJM1326_v1_genomic,YJM1326,YJM_92,Clinical,"MN, USA",0,Human,Human,,chromosome,12406498.0,18.0,896416.0,6463.0,False,,
GCA_000977145.2_Sc_YJM1332_v1_genomic,YJM1332,YJM_92,Wine,Italy,0,Wine,Wine,,chromosome,12267341.0,18.0,923089.0,6429.0,False,,
GCA_000977175.3_Sc_YJM1336_v1_genomic,YJM1336,YJM_92,Wine,Italy,0,Wine,Wine,,chromosome,12929154.0,18.0,901186.0,6545.0,False,,
GCA_000977205.2_Sc_YJM1338_v1_genomic,YJM1338,YJM_92,Sour fig,"MD, USA",0,Wild,Wild,,chromosome,12218554.0,18.0,895119.0,6456.0,False,,
GCA_000977235.2_Sc_YJM1341_v1_genomic,YJM1341,YJM_92,Wine,South Africa,0,Wine,Wine,,chromosome,12525096.0,18.0,912304.0,6473.0,False,,
GCA_000977265.3_Sc_YJM1342_v1_genomic,YJM1342,YJM_92,Soil,South Africa,0,Wild,Wild,,chromosome,12622633.0,17.0,912252.0,6470.0,False,,
GCA_000977295.2_Sc_YJM1355_v1_genomic,YJM1355,YJM_92,Molasses,"IL, USA",0,Wild,Wild,,chromosome,12942987.0,18.0,912538.0,6572.0,False,,
GCA_000977325.2_Sc_YJM1356_v1_genomic,YJM1356,YJM_92,Cider,Unknown,0,Wine,Cider,,chromosome,12572529.0,18.0,910189.0,6443.0,False,,
GCA_000977355.3_Sc_YJM1381_v1_genomic,YJM1381,YJM_92,Rum fermentation,Trinidad,0,Fermentation,Fermentation,,chromosome,12406193.0,18.0,894919.0,6446.0,False,,
GCA_000977385.2_Sc_YJM1383_v1_genomic,YJM1383,YJM_92,Coconut,Philippines,0,Wild,Wild,,chromosome,12586117.0,18.0,931094.0,6460.0,False,,
GCA_000977415.2_Sc_YJM1385_v1_genomic,YJM1385,YJM_92,Sugar refinery,"MD, USA",0,Industry,Industrial,,chromosome,12920501.0,17.0,903329.0,6499.0,False,,
GCA_000977445.2_Sc_YJM1386_v1_genomic,YJM1386,YJM_92,Sugar cane,Jamaica,0,Wild,Wild,,chromosome,12615516.0,18.0,902760.0,6482.0,False,,
GCA_000977475.3_Sc_YJM1387_v1_genomic,YJM1387,YJM_92,Wine,Japan,0,Wine,Wine,,chromosome,12821031.0,17.0,904346.0,6515.0,False,,
GCA_000977505.2_Sc_YJM1388_v1_genomic,YJM1388,YJM_92,Fermented tapioca,Malaya,0,Fermentation,Fermentation,,chromosome,12522065.0,17.0,906116.0,6434.0,False,,
GCA_000977535.2_Sc_YJM1389_v1_genomic,YJM1389,YJM_92,Sewage,Thailand,0,Industry,Industrial,,chromosome,12252828.0,17.0,896323.0,6396.0,False,,
GCA_000977565.2_Sc_YJM1399_v1_genomic,YJM1399,YJM_92,Wild cherry tree gum,Unknown,0,Wild,Wild,,chromosome,12509367.0,17.0,903451.0,6506.0,False,,
GCA_000977595.2_Sc_YJM1400_v1_genomic,YJM1400,YJM_92,Guava,Philippines,0,Wild,Wild,,chromosome,12357485.0,18.0,898273.0,6411.0,False,,
GCA_000977625.2_Sc_YJM1401_v1_genomic,YJM1401,YJM_92,Papaya,Philippines,0,Wild,Wild,,chromosome,12168620.0,18.0,889931.0,6431.0,False,,
GCA_000977655.2_Sc_YJM1402_v1_genomic,YJM1402,YJM_92,Grape vine,Unknown,0,Wild,Wild,,chromosome,12565454.0,17.0,902709.0,6423.0,False,,
GCA_000977685.2_Sc_YJM1415_v1_genomic,YJM1415,YJM_92,Wine,France,0,Wine,Wine,,chromosome,12934102.0,18.0,900580.0,6458.0,False,,
GCA_000977715.4_Sc_YJM1417_v1_genomic,YJM1417,YJM_92,ND,"HI, USA",0,Unknow,0,,chromosome,12702987.0,18.0,895759.0,6492.0,False,,
GCA_000977745.2_Sc_YJM1418_v1_genomic,YJM1418,YJM_92,Oak tree,Japan,0,Wild,Wild,,chromosome,12446333.0,17.0,907734.0,6375.0,False,,
GCA_000977775.3_Sc_YJM1419_v1_genomic,YJM1419,YJM_92,Bagasse,Unknown,0,Wild,Wild,,chromosome,13538439.0,18.0,891878.0,6461.0,False,,
GCA_000977805.2_Sc_YJM1433_v1_genomic,YJM1433,YJM_92,Wine,France,0,Wine,Wine,,chromosome,12525631.0,18.0,910803.0,6376.0,False,,
GCA_000977835.2_Sc_YJM1434_v1_genomic,YJM1434,YJM_92,Oak,"PA, USA",0,Wild,Wild,,chromosome,12547932.0,17.0,912768.0,6488.0,False,,
GCA_000977865.2_Sc_YJM1439_v1_genomic,YJM1439,YJM_92,Ginger beer,W. Africa,0,Wine,Beer,,chromosome,12928117.0,17.0,922967.0,6413.0,False,,
GCA_000977895.2_Sc_YJM1443_v1_genomic,YJM1443,YJM_92,Fruit,Bahamas,0,Wild,Wild,,chromosome,12045756.0,17.0,892329.0,6311.0,False,,
GCA_000977925.2_Sc_YJM1444_v1_genomic,YJM1444,YJM_92,Cladode,"HI, USA",0,Wild,Wild,,chromosome,12263519.0,17.0,897256.0,6379.0,False,,
GCA_000977955.2_Sc_YJM1447_v1_genomic,YJM1447,YJM_92,Bertam Palm,Malaysia,0,Wild,Wild,,chromosome,12216253.0,17.0,895110.0,6378.0,False,,
GCA_000977985.2_Sc_YJM1450_v1_genomic,YJM1450,YJM_92,Clinical,"Newcastle, UK",0,Human,Human,,chromosome,12844870.0,18.0,908914.0,6413.0,False,,
GCA_000978015.2_Sc_YJM1460_v1_genomic,YJM1460,YJM_92,Palm Wine,Africa,0,Wine,Wine,,chromosome,12656855.0,17.0,897146.0,6386.0,False,,
GCA_000978045.2_Sc_YJM1463_v1_genomic,YJM1463,YJM_92,White Tecc,Ethiopia,0,Unknow,0,,chromosome,13389768.0,18.0,909835.0,6394.0,False,,
GCA_000978075.3_Sc_YJM1477_v1_genomic,YJM1477,YJM_92,Blatz beer,"MO, USA",0,Wine,Beer,,chromosome,12184854.0,18.0,894198.0,6479.0,False,,
GCA_000978105.2_Sc_YJM1478_v1_genomic,YJM1478,YJM_92,Kefir,Unknown,0,Fermentation,Fermentation,,chromosome,12703465.0,18.0,914917.0,6496.0,False,,
GCA_000978135.2_Sc_YJM1479_v1_genomic,YJM1479,YJM_92,Coconut tuba,Phillipines,0,Wild,Wild,,chromosome,12426604.0,18.0,905515.0,6450.0,False,,
GCA_000978165.2_Sc_YJM1526_v1_genomic,YJM1526,YJM_92,Clinical (throat),Unknown,0,Human,Human,,chromosome,12527358.0,18.0,911172.0,6474.0,False,,
GCA_000978195.2_Sc_YJM1527_v1_genomic,YJM1527,YJM_92,Prune,"Winters, CA",0,Wild,Wild,,chromosome,12714611.0,18.0,915190.0,6447.0,False,,
GCA_000978225.2_Sc_YJM1549_v1_genomic,YJM1549,YJM_92,Fermenting fruit juice,Netherlands,0,Fermentation,Fermentation,,chromosome,13216579.0,17.0,896171.0,6495.0,False,,
GCA_000978255.2_Sc_YJM1573_v1_genomic,YJM1573,YJM_92,Fermented food,India,0,Fermentation,Fermentation,,chromosome,12240901.0,17.0,905398.0,6492.0,False,,
GCA_000978285.2_Sc_YJM1574_v1_genomic,YJM1574,YJM_92,wine/European,Wine,0,Wine,Wine,,chromosome,12287054.0,18.0,899661.0,6390.0,False,,
GCA_000978315.2_Sc_YJM1592_v1_genomic,YJM1592,YJM_92,Sewage,Thailand,0,Industry,Industrial,,chromosome,12322669.0,17.0,900534.0,6378.0,False,,
GCA_017869445.1_ASM1786944v1_genomic,NIGN11,bai_126,HIBIUS ,Nigeria,0,Unknow,0,,scaffold,11651744.0,350.0,103170.0,6254.0,False,,
GCA_017869545.1_ASM1786954v1_genomic,NIGF6,bai_126,Palm wine,Nigeria,0,Wine,Wine,,scaffold,11570543.0,369.0,113621.0,6218.0,False,,
GCA_017869405.1_ASM1786940v1_genomic,NIGN9,bai_126,SWEET POTATO,Nigeria,0,Wild,Wild,,scaffold,11740498.0,763.0,81984.0,6171.0,False,,
GCA_017869765.1_ASM1786976v1_genomic,NIGF10,bai_126,Palm wine,Nigeria,0,Wine,Wine,,scaffold,11639069.0,327.0,106345.0,6248.0,False,,
GCA_017869635.1_ASM1786963v1_genomic,NIGF3,bai_126,Palm wine,Nigeria,0,Wine,Wine,,scaffold,11653188.0,467.0,103694.0,6194.0,False,,
GCA_017869615.1_ASM1786961v1_genomic,NIGF4,bai_126,Palm wine,Nigeria,0,Wine,Wine,,scaffold,11609834.0,307.0,150165.0,6242.0,False,,
GCA_017869555.1_ASM1786955v1_genomic,NIGF7,bai_126,Palm wine,Nigeria,0,Wine,Wine,,scaffold,11817369.0,1064.0,51107.0,6114.0,False,,
GCA_017869495.1_ASM1786949v1_genomic,NIGF8,bai_126,Palm wine,Nigeria,0,Wine,Wine,,scaffold,11733199.0,623.0,93309.0,6198.0,False,,
GCA_017869735.1_ASM1786973v1_genomic,NIGF12,bai_126,KUNNU,Nigeria,0,Fermentation,Fermentation,,scaffold,11666432.0,329.0,126046.0,6276.0,False,,
GCA_017867555.1_ASM1786755v1_genomic,SAN8,bai_126,Lychee tree,South Africa,0,Wild,Wild,,scaffold,11771153.0,785.0,90742.0,6215.0,False,,
GCA_017867585.1_ASM1786758v1_genomic,SAN9,bai_126,Lychee tree,South Africa,0,Wild,Wild,,scaffold,12005314.0,1355.0,77429.0,6170.0,False,,
GCA_017869965.1_ASM1786996v1_genomic,MAUN3,bai_126,Dracaema reflexa (tree),Mauritius,0,Wild,Wild,,scaffold,11997050.0,1368.0,79967.0,6169.0,False,,
GCA_017871025.1_ASM1787102v1_genomic,MAUN5,bai_126,Dracaema reflexa (tree),Mauritius,0,Wild,Wild,,scaffold,11981052.0,1288.0,82553.0,6193.0,False,,
GCA_017870085.1_ASM1787008v1_genomic,MAUF1,bai_126,Mango Juice,Mauritius,0,Fermentation,Fermentation,,scaffold,12010340.0,1335.0,80634.0,6193.0,False,,
GCA_017869985.1_ASM1786998v1_genomic,MAUF2,bai_126,Mango Juice,Mauritius,0,Fermentation,Fermentation,,scaffold,12008713.0,1361.0,78314.0,6181.0,False,,
GCA_017866175.1_ASM1786617v1_genomic,SCN2,bai_126,Fermented sorghum grain,China,0,Fermentation,Fermentation,,scaffold,11843166.0,927.0,93313.0,6211.0,False,,
GCA_017866075.1_ASM1786607v1_genomic,SCN6,bai_126,Daqu (starter) of Baijiu (Chinese liquor),China,0,Fermentation,Fermentation,,scaffold,11900229.0,1066.0,88976.0,6208.0,False,,
GCA_017866045.1_ASM1786604v1_genomic,SCN7,bai_126,Daqu (starter) of Baijiu (Chinese liquor),China,0,Fermentation,Fermentation,,scaffold,11892164.0,1036.0,82708.0,6215.0,False,,
GCA_017866065.1_ASM1786606v1_genomic,SCN8,bai_126,Daqu (starter) of Baijiu (Chinese liquor),China,0,Fermentation,Fermentation,,scaffold,11798379.0,779.0,102754.0,6189.0,False,,
GCA_017866495.1_ASM1786649v1_genomic,JSN3,bai_126,Fermented sorghum grain,China,0,Fermentation,Fermentation,,scaffold,11776969.0,830.0,93266.0,6208.0,False,,
GCA_017866575.1_ASM1786657v1_genomic,GZU1,bai_126,Daqu (starter) of Baijiu (Chinese liquor),China,0,Fermentation,Fermentation,,scaffold,11606400.0,390.0,145138.0,6247.0,False,,
GCA_017866565.1_ASM1786656v1_genomic,HBU1,bai_126,Fermented sorghum grain,China,0,Fermentation,Fermentation,,scaffold,11557167.0,375.0,121671.0,6230.0,False,,
GCA_017867005.1_ASM1786700v1_genomic,GSU1,bai_126,Daqu (starter) of Baijiu (Chinese liquor),China,0,Fermentation,Fermentation,,scaffold,11561692.0,332.0,149564.0,6258.0,False,,
GCA_017867015.1_ASM1786701v1_genomic,FJN1,bai_126,Fermenting rice,China,0,Fermentation,Fermentation,,scaffold,11556111.0,196.0,207260.0,6290.0,False,,
GCA_017865715.1_ASM1786571v1_genomic,SHXU1,bai_126,Daqu (starter) of Baijiu (Chinese liquor),China,0,Fermentation,Fermentation,,scaffold,11604046.0,232.0,159391.0,6319.0,False,,
GCA_017864945.1_ASM1786494v1_genomic,ZJH2,bai_126,Fermenting rice,China,0,Fermentation,Fermentation,,scaffold,11627682.0,274.0,165553.0,6306.0,False,,
GCA_017864925.1_ASM1786492v1_genomic,ZJH4,bai_126,Fermenting rice,China,0,Fermentation,Fermentation,,scaffold,11609644.0,265.0,161332.0,6304.0,False,,
GCA_017864795.1_ASM1786479v1_genomic,ZJH7,bai_126,Fermenting rice,China,0,Fermentation,Fermentation,,scaffold,11659932.0,426.0,131025.0,6270.0,False,,
GCA_017867515.1_ASM1786751v1_genomic,BJQ1,bai_126,Fermented sorghum grain,China,0,Fermentation,Fermentation,,scaffold,11609673.0,287.0,176623.0,6291.0,False,,
GCA_017866995.1_ASM1786699v1_genomic,GXU1,bai_126,Fermenting rice,China,0,Fermentation,Fermentation,,scaffold,11601633.0,273.0,209073.0,6284.0,False,,
GCA_017866475.1_ASM1786647v1_genomic,HNN1,bai_126,Fermented sorghum grain,China,0,Fermentation,Fermentation,,scaffold,11586360.0,232.0,200652.0,6310.0,False,,
GCA_017866315.1_ASM1786631v1_genomic,JSN2,bai_126,Fermented sorghum grain,China,0,Fermentation,Fermentation,,scaffold,11599885.0,258.0,205965.0,6285.0,False,,
GCA_017866255.1_ASM1786625v1_genomic,JSN5,bai_126,Fermented sorghum grain,China,0,Fermentation,Fermentation,,scaffold,11599628.0,264.0,176617.0,6299.0,False,,
GCA_017866465.1_ASM1786646v1_genomic,HBU2,bai_126,Fermented sorghum grain,China,0,Fermentation,Fermentation,,scaffold,11619302.0,346.0,161640.0,6282.0,False,,
GCA_017865875.1_ASM1786587v1_genomic,SDU1,bai_126,Fermented sorghum grain,China,0,Fermentation,Fermentation,,scaffold,11595466.0,264.0,194655.0,6278.0,False,,
GCA_017865995.1_ASM1786599v1_genomic,SDN1,bai_126,Fermented sorghum grain,China,0,Fermentation,Fermentation,,scaffold,11524061.0,251.0,216168.0,6276.0,False,,
GCA_017864975.1_ASM1786497v1_genomic,ZJH1,bai_126,Fermenting rice,China,0,Fermentation,Fermentation,,scaffold,11597583.0,261.0,174434.0,6288.0,False,,
GCA_017864915.1_ASM1786491v1_genomic,ZJH3,bai_126,Fermenting rice,China,0,Fermentation,Fermentation,,scaffold,11595118.0,259.0,199822.0,6287.0,False,,
GCA_017864805.1_ASM1786480v1_genomic,ZJH6,bai_126,Fermenting rice,China,0,Fermentation,Fermentation,,scaffold,11594400.0,268.0,191007.0,6289.0,False,,
GCA_017865225.1_ASM1786522v1_genomic,XJN2,bai_126,Fermented sorghum grain,China,0,Fermentation,Fermentation,,scaffold,11600653.0,268.0,176624.0,6275.0,False,,
GCA_017869095.1_ASM1786909v1_genomic,SAF29,bai_126,Milk,South Africa,0,Fermentation,Fermentation,,scaffold,11566444.0,278.0,150671.0,6256.0,False,,
GCA_017866385.1_ASM1786638v1_genomic,JSN6,bai_126,Fermented sorghum grain,China,0,Fermentation,Fermentation,,scaffold,11550056.0,196.0,207265.0,6289.0,False,,
GCA_017864775.1_ASM1786477v1_genomic,ZJH8,bai_126,Fermenting rice,China,0,Fermentation,Fermentation,,scaffold,11591831.0,221.0,202917.0,6293.0,False,,
GCA_017864825.1_ASM1786482v1_genomic,ZJH5,bai_126,Fermenting rice,China,0,Fermentation,Fermentation,,scaffold,11589267.0,211.0,199365.0,6292.0,False,,
GCA_017864785.1_ASM1786478v1_genomic,ZJH9,bai_126,Fermenting rice,China,0,Fermentation,Fermentation,,scaffold,11591648.0,215.0,202854.0,6292.0,False,,
GCA_017869165.1_ASM1786916v1_genomic,SAF28,bai_126,Milk,South Africa,0,Fermentation,Fermentation,,scaffold,11596567.0,380.0,150156.0,6243.0,False,,
GCA_017869325.1_ASM1786932v1_genomic,SAF27,bai_126,Milk,South Africa,0,Fermentation,Fermentation,,scaffold,11598689.0,375.0,150127.0,6242.0,False,,
GCA_017869795.1_ASM1786979v1_genomic,MAUN4,bai_126,Cassine orientalis,Mauritius,0,Wild,Wild,,scaffold,11593524.0,356.0,152705.0,6252.0,False,,
GCA_017866405.1_ASM1786640v1_genomic,JSN7,bai_126,Daqu (starter) of Baijiu (Chinese liquor),China,0,Fermentation,Fermentation,,scaffold,11582329.0,186.0,255659.0,6306.0,False,,
GCA_017867915.1_ASM1786791v1_genomic,SAN30,bai_126,Tree,South Africa,0,Wild,Wild,,scaffold,11841062.0,802.0,96290.0,6224.0,False,,
GCA_017867835.1_ASM1786783v1_genomic,SAN32,bai_126,Tree,South Africa,0,Wild,Wild,,scaffold,11839722.0,793.0,102875.0,6247.0,False,,
GCA_017867885.1_ASM1786788v1_genomic,SAN31,bai_126,Tree,South Africa,0,Wild,Wild,,scaffold,11741136.0,677.0,114465.0,6224.0,False,,
GCA_017867755.1_ASM1786775v1_genomic,SAN33,bai_126,Tree,South Africa,0,Wild,Wild,,scaffold,11727016.0,623.0,155298.0,6235.0,False,,
GCA_017865695.1_ASM1786569v1_genomic,SXQ1,bai_126,Daqu (starter) of Baijiu (Chinese liquor),China,0,Fermentation,Fermentation,,scaffold,11839192.0,794.0,103623.0,6216.0,False,,
GCA_017867285.1_ASM1786728v1_genomic,BJQ2,bai_126,Fermented sorghum grain,China,0,Fermentation,Fermentation,,scaffold,11695359.0,538.0,125927.0,6264.0,False,,
GCA_017866055.1_ASM1786605v1_genomic,SCN9,bai_126,Daqu (starter) of Baijiu (Chinese liquor),China,0,Fermentation,Fermentation,,scaffold,11787857.0,623.0,115151.0,6301.0,False,,
GCA_017866485.1_ASM1786648v1_genomic,HLJU1,bai_126,Daqu (starter) of Baijiu (Chinese liquor),China,0,Fermentation,Fermentation,,scaffold,11703869.0,546.0,114280.0,6299.0,False,,
GCA_017867525.1_ASM1786752v1_genomic,AHN1,bai_126,Fermented sorghum grain,China,0,Fermentation,Fermentation,,scaffold,11603905.0,271.0,161200.0,6305.0,False,,
GCA_017865375.1_ASM1786537v1_genomic,SXQ7,bai_126,Fermented sorghum grain,China,0,Fermentation,Fermentation,,scaffold,11822352.0,817.0,79732.0,6210.0,False,,
GCA_017871015.1_ASM1787101v1_genomic,SXQ2,bai_126,Daqu (starter) of Baijiu (Chinese liquor),China,0,Fermentation,Fermentation,,scaffold,11913799.0,1034.0,69991.0,6217.0,False,,
GCA_017866945.1_ASM1786694v1_genomic,GZJ2,bai_126,Fermented sorghum grain,China,0,Fermentation,Fermentation,,scaffold,11503767.0,227.0,211910.0,6267.0,False,,
GCA_017866305.1_ASM1786630v1_genomic,JMU1,bai_126,Daqu (starter) of Baijiu (Chinese liquor),China,0,Fermentation,Fermentation,,scaffold,11545825.0,206.0,191130.0,6280.0,False,,
GCA_017865645.1_ASM1786564v1_genomic,SXQ3,bai_126,Fermented sorghum grain,China,0,Fermentation,Fermentation,,scaffold,11756515.0,683.0,96271.0,6225.0,False,,
GCA_017865655.1_ASM1786565v1_genomic,SXQ4,bai_126,Fermented sorghum grain,China,0,Fermentation,Fermentation,,scaffold,11622453.0,421.0,104334.0,6191.0,False,,
GCA_017867205.1_ASM1786720v1_genomic,BJQ5,bai_126,Fermented sorghum grain,China,0,Fermentation,Fermentation,,scaffold,11721009.0,822.0,85077.0,6171.0,False,,
GCA_017866135.1_ASM1786613v1_genomic,SCN4,bai_126,Fermented sorghum grain,China,0,Fermentation,Fermentation,,scaffold,11747404.0,605.0,104754.0,6238.0,False,,
GCA_017866085.1_ASM1786608v1_genomic,SCN5,bai_126,Fermented sorghum grain,China,0,Fermentation,Fermentation,,scaffold,11676425.0,418.0,150135.0,6265.0,False,,
GCA_017866155.1_ASM1786615v1_genomic,SCN3,bai_126,Fermented sorghum grain,China,0,Fermentation,Fermentation,,scaffold,11674874.0,396.0,150137.0,6270.0,False,,
GCA_017866185.1_ASM1786618v1_genomic,SCN1,bai_126,Fermented sorghum grain,China,0,Fermentation,Fermentation,,scaffold,11681306.0,556.0,121811.0,6226.0,False,,
GCA_017866845.1_ASM1786684v1_genomic,GZJ3,bai_126,Fermented sorghum grain,China,0,Fermentation,Fermentation,,scaffold,11557422.0,213.0,210856.0,6295.0,False,,
GCA_017866745.1_ASM1786674v1_genomic,GZJ4,bai_126,Fermented sorghum grain,China,0,Fermentation,Fermentation,,scaffold,11586623.0,277.0,164184.0,6294.0,False,,
GCA_017866755.1_ASM1786675v1_genomic,GZJ5,bai_126,Fermented sorghum grain,China,0,Fermentation,Fermentation,,scaffold,11545124.0,261.0,160950.0,6287.0,False,,
GCA_017867305.1_ASM1786730v1_genomic,BJQ4,bai_126,Fermented sorghum grain,China,0,Fermentation,Fermentation,,scaffold,11741815.0,578.0,108865.0,6220.0,False,,
GCA_017865275.1_ASM1786527v1_genomic,XJN1,bai_126,Fermented sorghum grain,China,0,Fermentation,Fermentation,,scaffold,11683918.0,454.0,110407.0,6253.0,False,,
GCA_017866455.1_ASM1786645v1_genomic,JSN1,bai_126,Fermented sorghum grain,China,0,Fermentation,Fermentation,,scaffold,11806699.0,696.0,97393.0,6240.0,False,,
GCA_017865125.1_ASM1786512v1_genomic,XJN3,bai_126,Fermented sorghum grain,China,0,Fermentation,Fermentation,,scaffold,11786649.0,717.0,104686.0,6253.0,False,,
GCA_017865745.1_ASM1786574v1_genomic,SXQ10,bai_126,Fermented sorghum grain,China,0,Fermentation,Fermentation,,scaffold,11655684.0,446.0,125194.0,6239.0,False,,
GCA_017865245.1_ASM1786524v1_genomic,SXQ9,bai_126,Fermented sorghum grain,China,0,Fermentation,Fermentation,,scaffold,11836599.0,855.0,93525.0,6196.0,False,,
GCA_017865475.1_ASM1786547v1_genomic,SXQ5,bai_126,Fermented sorghum grain,China,0,Fermentation,Fermentation,,scaffold,11616839.0,372.0,162081.0,6253.0,False,,
GCA_017865415.1_ASM1786541v1_genomic,SXQ6,bai_126,Fermented sorghum grain,China,0,Fermentation,Fermentation,,scaffold,11737339.0,719.0,118832.0,6220.0,False,,
