#GenomeName,C(%),S(%),D(%),F(%),M(%),n
BTR_4.re.fasta.out.txt,99.4,93.1,6.3,0.2,0.4,2137
YCE.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
GCA_003272755.1_ASM327275v1_genomic.fasta.out.txt,99.5,97.5,2.0,0.1,0.4,2137
GCA_017867525.1_ASM1786752v1_genomic.fasta.out.txt,99.4,97.3,2.1,0.1,0.5,2137
GCA_003274225.1_ASM327422v1_genomic.fasta.out.txt,99.3,97.3,2.0,0.1,0.6,2137
GCA_003276235.1_ASM327623v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_003271115.1_ASM327111v1_genomic.fasta.out.txt,99.6,97.6,2.0,0.1,0.3,2137
ASE_2.re.fasta.out.txt,99.7,97.6,2.1,0.1,0.2,2137
BKE_1.re.fasta.out.txt,99.7,97.5,2.2,0.1,0.2,2137
GCA_000766175.2_ASM76617v2_genomic.fasta.out.txt,98.0,95.3,2.7,0.2,1.8,2137
GCA_017865645.1_ASM1786564v1_genomic.fasta.out.txt,99.3,97.2,2.1,0.2,0.5,2137
GCA_003271365.1_ASM327136v1_genomic.fasta.out.txt,99.6,97.6,2.0,0.1,0.3,2137
ARK_5.re.fasta.out.txt,99.7,97.6,2.1,0.1,0.2,2137
ACH_7.re.fasta.out.txt,99.7,97.4,2.3,0.1,0.2,2137
GCA_000766375.2_ASM76637v2_genomic.fasta.out.txt,99.3,97.4,1.9,0.1,0.6,2137
APA_2.re.fasta.out.txt,99.5,96.7,2.8,0.1,0.4,2137
GCA_003276245.1_ASM327624v1_genomic.fasta.out.txt,99.4,97.4,2.0,0.2,0.4,2137
CNF_4.re.fasta.out.txt,99.1,83.5,15.6,0.3,0.6,2137
GCA_003274475.1_ASM327447v1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
BNN_2.re.fasta.out.txt,99.7,97.5,2.2,0.1,0.2,2137
BAS_8.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_001741145.1_ASM174114v1_genomic.fasta.out.txt,99.0,97.0,2.0,0.2,0.8,2137
GCA_017865695.1_ASM1786569v1_genomic.fasta.out.txt,98.9,96.9,2.0,0.4,0.7,2137
APT_7.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
BPF_4.re.fasta.out.txt,99.6,96.4,3.2,0.1,0.3,2137
GCA_000976185.2_Sc_YJM555_v1_genomic.fasta.out.txt,99.5,97.3,2.2,0.1,0.4,2137
APM_4.re.fasta.out.txt,99.3,86.6,12.7,0.3,0.4,2137
CBA_3.re.fasta.out.txt,99.5,94.8,4.7,0.1,0.4,2137
GCA_000766265.2_ASM76626v2_genomic.fasta.out.txt,99.3,97.5,1.8,0.1,0.6,2137
CDQ_3.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
ASC_6.re.fasta.out.txt,97.6,87.4,10.2,0.8,1.6,2137
ADK_8.re.fasta.out.txt,99.3,89.4,9.9,0.2,0.5,2137
GCA_001671835.1_ASM167183v1_genomic.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
GCA_001671805.1_ASM167180v1_genomic.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
GCA_001741535.1_ASM174153v1_genomic.fasta.out.txt,99.1,97.0,2.1,0.2,0.7,2137
ANA_5.re.fasta.out.txt,99.4,94.4,5.0,0.1,0.5,2137
GCA_000978285.2_Sc_YJM1574_v1_genomic.fasta.out.txt,98.5,96.4,2.1,0.1,1.4,2137
CPS_4.re.fasta.out.txt,98.9,88.0,10.9,0.5,0.6,2137
GCA_003277085.1_ASM327708v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
CME_6.re.fasta.out.txt,99.4,96.4,3.0,0.1,0.5,2137
BDA_8.re.fasta.out.txt,99.6,93.0,6.6,0.1,0.3,2137
GCA_003275105.1_ASM327510v1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_003271815.1_ASM327181v1_genomic.fasta.out.txt,99.6,97.6,2.0,0.1,0.3,2137
CNG_4.re.fasta.out.txt,99.3,86.2,13.1,0.2,0.5,2137
BSP_3.re.fasta.out.txt,99.7,96.9,2.8,0.1,0.2,2137
GCA_900178165.1_EH_SoucheMTF2432_V1_genomic.fasta.out.txt,98.0,96.0,2.0,0.7,1.3,2137
GCA_001578285.1_S.cerevisiae-1B-D1606-2.0_genomic.fasta.out.txt,92.6,90.7,1.9,1.3,6.1,2137
GCA_001741815.1_ASM174181v1_genomic.fasta.out.txt,99.4,97.4,2.0,0.1,0.5,2137
GCA_000767965.1_ASM76796v1_genomic.fasta.out.txt,99.0,97.1,1.9,0.2,0.8,2137
AVQ_5.re.fasta.out.txt,93.6,89.5,4.1,2.2,4.2,2137
GCA_003272925.1_ASM327292v1_genomic.fasta.out.txt,99.2,97.3,1.9,0.2,0.6,2137
AER_4.re.fasta.out.txt,99.6,96.0,3.6,0.1,0.3,2137
GCA_003277495.1_ASM327749v1_genomic.fasta.out.txt,99.4,97.3,2.1,0.1,0.5,2137
YCG.re.fasta.out.txt,99.7,97.5,2.2,0.1,0.2,2137
GCA_900099375.1_GE7-4A_genomic.fasta.out.txt,98.5,96.8,1.7,0.4,1.1,2137
GCA_017865275.1_ASM1786527v1_genomic.fasta.out.txt,99.4,97.4,2.0,0.1,0.5,2137
YDL.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
GCA_900178255.1_EB_SoucheMTF2370_V1_genomic.fasta.out.txt,96.5,94.6,1.9,0.8,2.7,2137
CHQ_4.re.fasta.out.txt,99.2,82.7,16.5,0.2,0.6,2137
YCQ.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
GCA_900178395.1_CB_SoucheMTF2357_V1_genomic.fasta.out.txt,97.8,96.1,1.7,1.0,1.2,2137
GCA_001670355.1_ASM167035v1_genomic.fasta.out.txt,99.4,97.2,2.2,0.2,0.4,2137
GCA_003275585.1_ASM327558v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_017866405.1_ASM1786640v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_900099285.1_K1-280-2B_genomic.fasta.out.txt,98.3,96.6,1.7,0.5,1.2,2137
ASR_1.re.fasta.out.txt,99.4,94.3,5.1,0.2,0.4,2137
BKK_2.re.fasta.out.txt,99.6,96.6,3.0,0.1,0.3,2137
GCA_001739235.1_ASM173923v1_genomic.fasta.out.txt,99.3,97.1,2.2,0.1,0.6,2137
GCA_017865655.1_ASM1786565v1_genomic.fasta.out.txt,99.1,97.0,2.1,0.1,0.8,2137
GCA_019394095.1_ASM1939409v1_genomic.fasta.out.txt,99.2,97.2,2.0,0.2,0.6,2137
GCA_001739935.1_ASM173993v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.2,0.3,2137
YBR.re.fasta.out.txt,99.5,97.3,2.2,0.1,0.4,2137
GCA_000976305.2_Sc_YJM683_v1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
AGL_2.re.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
CAA_2.re.fasta.out.txt,99.3,97.1,2.2,0.1,0.6,2137
BAK_7.re.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
GCA_003271425.1_ASM327142v1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
CAK_4.re.fasta.out.txt,99.7,93.4,6.3,0.0,0.3,2137
GCA_900177975.1_L292_genomic.fasta.out.txt,98.3,96.4,1.9,0.3,1.4,2137
YAB.re.fasta.out.txt,99.7,97.6,2.1,0.1,0.2,2137
GCA_003275385.1_ASM327538v1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_017867005.1_ASM1786700v1_genomic.fasta.out.txt,99.3,97.2,2.1,0.1,0.6,2137
GCA_017864945.1_ASM1786494v1_genomic.fasta.out.txt,99.4,97.3,2.1,0.1,0.5,2137
GCA_001737385.2_ASM173738v2_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
BEG_7.re.fasta.out.txt,99.5,97.1,2.4,0.1,0.4,2137
GCA_003277505.1_ASM327750v1_genomic.fasta.out.txt,99.4,97.3,2.1,0.1,0.5,2137
GCA_001740415.1_ASM174041v1_genomic.fasta.out.txt,99.1,97.0,2.1,0.2,0.7,2137
CRH_2.re.fasta.out.txt,99.7,96.2,3.5,0.0,0.3,2137
CIP_2.re.fasta.out.txt,99.5,97.2,2.3,0.1,0.4,2137
ABD_5.re.fasta.out.txt,99.6,97.6,2.0,0.1,0.3,2137
GCA_001671655.1_ASM167165v1_genomic.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
GCA_003274195.1_ASM327419v1_genomic.fasta.out.txt,99.4,97.5,1.9,0.1,0.5,2137
AMA_5.re.fasta.out.txt,99.6,96.2,3.4,0.1,0.3,2137
GCA_000977745.2_Sc_YJM1418_v1_genomic.fasta.out.txt,99.6,97.4,2.2,0.1,0.3,2137
ATD_1.re.fasta.out.txt,99.7,97.6,2.1,0.1,0.2,2137
GCA_003274495.1_ASM327449v1_genomic.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_003276085.1_ASM327608v1_genomic.fasta.out.txt,99.4,97.1,2.3,0.1,0.5,2137
BIE_1.re.fasta.out.txt,99.1,75.7,23.4,0.4,0.5,2137
AQR_4.re.fasta.out.txt,99.5,96.1,3.4,0.1,0.4,2137
GCA_001670415.1_ASM167041v1_genomic.fasta.out.txt,99.5,97.3,2.2,0.1,0.4,2137
CGV_3.re.fasta.out.txt,99.7,97.1,2.6,0.1,0.2,2137
GCA_003277725.1_ASM327772v1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
GCA_003277865.1_ASM327786v1_genomic.fasta.out.txt,99.4,97.3,2.1,0.1,0.5,2137
CBH_1.re.fasta.out.txt,99.5,96.1,3.4,0.1,0.4,2137
GCA_019394085.1_ASM1939408v1_genomic.fasta.out.txt,99.3,97.3,2.0,0.1,0.6,2137
YCM.re.fasta.out.txt,99.5,97.4,2.1,0.1,0.4,2137
GCA_000976605.3_Sc_YJM990_v1_genomic.fasta.out.txt,97.6,95.4,2.2,0.1,2.3,2137
GCA_900178345.1_FE_SoucheMTF2414_V1_genomic.fasta.out.txt,99.6,97.5,2.1,0.1,0.3,2137
BKD_1.re.fasta.out.txt,99.6,97.3,2.3,0.1,0.3,2137
GCA_001741405.1_ASM174140v1_genomic.fasta.out.txt,99.4,97.4,2.0,0.1,0.5,2137
ANC_4.re.fasta.out.txt,99.7,97.6,2.1,0.1,0.2,2137
ABG_5.re.fasta.out.txt,99.7,97.6,2.1,0.1,0.2,2137
BQR_4.re.fasta.out.txt,99.5,97.0,2.5,0.1,0.4,2137
GCA_017866275.1_ASM1786627v1_genomic.fasta.out.txt,99.3,97.3,2.0,0.1,0.6,2137
AQI_4.re.fasta.out.txt,99.0,83.8,15.2,0.3,0.7,2137
GCA_003273925.1_ASM327392v1_genomic.fasta.out.txt,99.6,97.6,2.0,0.1,0.3,2137
GCA_000976065.2_Sc_YJM456_v1_genomic.fasta.out.txt,99.6,96.9,2.7,0.1,0.3,2137
GCA_001584535.1_ASM158453v1_genomic.fasta.out.txt,93.0,91.4,1.6,1.2,5.8,2137
